id,fieldname,text
1,data-person-1-comment,"La oficina de prensa de Allawi confirmó que ""él es el único administrador y accionista de Foxwood Estates, Moonlight Estates y de IMF Holdings"". El correo electrónico indicaba que IMF se creó para adquirir propiedad residencial mediante activos personales de Allawi según asesoramiento jurídico y por razones de seguridad ""tras sufrir un intento de asesinato"". También dijo que ""cualquier ingreso generado en el Reino Unido a partir de las propiedades inmobiliarias de las sociedades se ha declarado adecuadamente"" y ""los impuestos se han pagado puntualmente y a tiempo""."
2,story-title,Presidente de Ucrania
2,story-subtitle,Petro Poroshenko
2,story-image-if-linked-person,
2,story-narrative,"En agosto de 2014, cuando las tropas rusas penetraron en el Este de Ucrania, Poroshenko se convirtió en el único accionista de Prime Asset Partners, sociedad que Mossack Fonseca dio de alta en Islas Vírgenes Británicas. El bufete de abogados chipriota que representaba a esta sociedad la describió como ""holding de las sociedades en Chipre y Ucrania del Grupo Roshen, uno de los mayores fabricantes europeos de productos de confitería”. El bufete declaró que, aunque Prime Asset Partners se fundó para una ""persona implicada en política"", no tenía ""nada que ver con sus actividades políticas"". Durante su campaña presidencial en 2015, Poroshenko se comprometió a vender la mayor parte de sus activos, que fueron transferidos transfirió a Prime Assets Capital, según los medios de comuniación. En Octubre de 2014, el International Invest Bank, en el que Poroshenko tiene una posición mayoritaria, escribió una carta de referencias a Mossack Fonseca diciendo que sus cuentas habían sido ""llevadas de forma satisfactoria"" para ellos."
2,story-narrative-summary,Sociedad offshore posee activos que incluyen un fabricante de confitería europeo
2,story-biography,"Petro Poroshenko, el multimillonario ""rey del chocolate"" ucraniano con un imperio corporativo que incluye plantas de automoción, un astillero, un canal de televisión y la empresa confitera más grande del país, ganó las elecciones presidenciales de 2014 por una aplastante mayoría, un resultado ampliamente atribuido a su perspicacia política. Poroshenko ha cambiado hábilmente sus afiliaciones políticas en los últimos años y evitado que se le vincule con la larga lista de líderes y oligarcas ucranianos corruptos. A pesar de que se comprometió a oponerse a los oligarcas y ""evitar la influencia indebida de intereses privados en el estado"", sectores críticos siguen esperando que cumpla con sus palabras. Partidario de la Revolución Naranja pro-demócrata y pro-europea de 2004, Poroshenko también se ha posicionado como un nacionalista que podría lograr relaciones pacíficas con Rusia."
2,story-category-code,0
2,story-priority,12
2,story-region-codes,4
2,story-country-1-code,UKR
2,story-country-1-name,Ucrania
2,story-document-1-title,Share register for Prime Asset
2,story-document-2-title,Poroshenko's passport
2,story-document-3-title,Memorandum of sole director
2,story-document-4-title,
2,story-document-1-url,https://www.documentcloud.org/documents/2765536-Poroshenko-Petrodoc1.html
2,story-document-2-url,https://www.documentcloud.org/documents/2771394-Poroshenko-Petrodoc2.html
2,story-document-3-url,https://www.documentcloud.org/documents/2765538-Poroshenko-Petrodoc3.html
2,story-document-4-url,
2,data-person-1-name,Petro Poroshenko
2,data-person-1-description-if-politician,"Presidente (2014-en el cargo), ministro de Desarrollo Económico y Comercio (2012)."
2,data-person-1-relationship,
2,data-person-1-image,P_Poroshenko.png
2,data-person-1-viz-publish,c2b5aa82
2,data-person-1-comment,"Un portavoz de Poroshenko dijo que la creación del fideicomiso y estructuras corporativas relacionadas no tenía ninguna relación con los acontecimientos políticos y militares sucedidos en Ucrania. Aunque Poroshenko no incluyó Prime Asset Partners en sus declaraciones patrimoniales, sus asesores financieros señalaron que ni el Prime Asset Partners ni dos sociedades vinculadas en Chipre y en los Países Bajos se mantienes activas. Dijeron también que la sociedad era parte de una reestructuración corporativa que ayudaría a vender el grupo Roshen. La estructura está en línea con ""la práctica de mercado en Ucrania para empresasa con intención de vender a inversores estratégicos o de entrar en los mercados de capitales, lanzar una OPI, etc."", escribieron los asesores. Aunque Poroshenko es el accionista, sus acciones son gestionadas por una sociedad de gestión de activos con la licencia correspondiente, y sus activos han sido gestionados por un fondo administrado de forma independiente, Prime Asset Capital, desde 2005, según declaran sus asesores. Esos activos se transferirán a una ""fideicomiso ciego"" una vez que se haya realizado las formalidades legales, siempre según los asesores."
3,story-title,Hijo del ex secretario general de la ONU
3,story-subtitle,Kojo Annan
3,story-image-if-linked-person,Annan_Story.png
3,story-narrative,"Kojo Annan era el único administrador de la sociedad samoana Sapphire Holding, originalmente constituida en Niue en 2003, mediante la cual adquirió un apartamento en el centro de Londres. La compra consistió en una transacción realizada en 2003 por más de 500.000 dólares, según los registros de Reino Unido. Sapphire Holding utilizó accionistas no identificados hasta el año 2015, cuando Kojo Annan comenzó a figurar como accionsita con domicilio en Ghana. Mossack Fonseca continuó escribiendo a Annan a la dirección del centro de Londres, Argyll Mansions, durante 2015. Kojo Annan era también accionista y director de dos sociedades en las Islas Vírgenes Británicas constituidas en 2002."
3,story-narrative-summary,Sociedad offshore constituida para adquirir un apartamento en Londres de 500.000 dólares
3,story-biography,"Kojo Annan es el único hijo del anterior secretario general de Naciones Unidas, Kofi Annan, quien estuvo en el cargo desde 1997 hasta 2006. La empresa suiza Cotecna contrató a Kojo Annan en 1995 para trabajar en Nigeria, pero a comienzos de 1998 dejó su puesto para convertirse en consultor de Cotecna. Meses más tarde, las Naciones Unidas otorgaron a la firma un contrato como parte del programa humanitario 'Oil-For-Food' desplegado en Irak, provocando acusaciones de irregularidades. Tanto el programa como Kojo Annan fueron objeto de una investigación independiente, cuyo informe emitido en 2005 no encontró ninguna prueba de que él tratara de influir o utilizar conexiones familiares para beneficiarse del programa. Kojo Annan y Cotecna han negado dichas acusaciones en repetidas ocasiones."
3,story-category-code,3
3,story-priority,66
3,story-region-codes,3
3,story-country-1-code,GHA
3,story-country-1-name,Ghana
3,story-document-1-title,Sapphire Holding approves purchase of London property
3,story-document-1-url,https://www.documentcloud.org/documents/2782973-Annan-Kojodoc1re.html
3,data-person-1-name,Kojo Annan
3,data-person-1-description-if-politician,
3,data-person-1-relationship,Hijo
3,data-person-1-image,K_Annan.png
3,data-person-1-viz-publish,78077c17
3,data-person-1-comment,"Un abogado de Annan ha contestado que sus sociedades ""operan de acuerdo con las leyes y reglamentos de las jurisdicciones pertinentes y, a medida en que surgen las obligaciones fiscales, pagan impuestos en las jurisdicciones donde los deben. En otras palabras, cualquier entidad o cuenta del Sr. Annan se ha abierto exclusivamente por razones legales y corrientes vinculadas a la gestión de sus asuntos familiares y sus negocios. Todo ha sido declarado según la legislación aplicable"". También ha señalado que la investigación realizada no encontró ninguna prueba de que Annan intentara influir en nadie de la ONU para adjudicar contratos a ninguna empresa vinculada a él."
3,linked-person-name,Kofi Annan
3,linked-person-description,Secretario general de las Naciones Unidas (1997-2006)
3,linked-person-image,Kofi_Annan.png
3,linked-person-association,R
3,linked-person-association-text,Kojo Annan
4,story-title,Exministro en el Gobierno de Francia
4,story-subtitle,Jérôme Cahuzac
4,story-image-if-linked-person,
4,story-narrative,"Jérôme Cahuzac ha sido el dueño de una sociedad radicada en Seychelles, Cerman Group Limited, constituida en 2009 y vinculada a una cuenta bancaria. Otras dos compañías offshore actuaban como administradoras y accionistas de Cerman Group. Los documentos parecen indicar que se comunicó a Mossak Fonseca que el titular de la cuenta era Cahuzac cuando las autoridades francesas empezaron a investigarle por acusaciones de fraude fiscal en 2013. Cuando las autoridades de las Seychelles interrogaron a Mossack Fonseca sobre la cuenta, el despacho pidió más información sobre Cerman Group al bufete que había solicitado su creación originalmente, una petición que desveló la implicación de Cahuzac. El 3 de mayo de 2013, Mossack Fonseca dijo a las autoridades de las Seychelles que interrumpían su relación comercial con Cerman Group debido a su vinculación con el político francés, ya que se trataba de una ""persona políticamente expuesta"" de alto riesgo. Cerman Group fue inactivada en enero de 2015."
4,story-narrative-summary,La sociedad offshore mantuvo una cuenta bancaria para un ministro acusado por fraude fiscal
4,story-biography,"Las mentiras de Jérôme Cahuzac en 2013 provocaron una de las caídas más espectaculares de un cargo público en los anales de los escándalos franceses. Como ministro del Gobierno que lideraba una campaña contra la evasión de impuestos, Cahuzac se vio obligado a admitir que mintió al presidente François Hollande, a excolegas del Parlamento y al pueblo francés cuando negó repetidamente poseer cuentas bancarias en el extranjero. Dijo que había ocultado más de 750.000 dólares en una cuenta bancaria en Suiza durante 20 años hasta que trasladó el dinero a Singapur en 2009. Su exmujer dio a conocer una cuenta abierta en Gran Bretaña en 1997. Cahuzac, que hizo su fortuna como cirujano estético, renunció a su cartera como ministro y está a la espera de juicio por fraude fiscal."
4,story-category-code,2
4,story-priority,42
4,story-region-codes,4
4,story-country-1-code,FRA
4,story-country-1-name,Francia
4,story-document-1-title,Letter to Financial Intelligence Group
4,story-document-2-title,Cahuzac's ID
4,story-document-1-url,https://www.documentcloud.org/documents/2777888-Cahuzac-Jeromedoc1.html
4,story-document-2-url,https://www.documentcloud.org/documents/2777889-Cahuzac-Jeromedoc2.html
4,data-person-1-name,Jérôme Cahuzac
4,data-person-1-description-if-politician,"Ministro del Tesoro en el Ministerio de Economía, Finanzas y Comercio Exterior (2012-2013); Diputado en la Asamblea Nacional de Francia (1997-2002 y 2007-2012)"
4,data-person-1-relationship,
4,data-person-1-image,J_Cahuzac.png
4,data-person-1-viz-publish,77c55dda
4,data-person-1-comment,"El abogado de Cahuzac ha explicado a Le Monde, partner del ICIJ, que su cliente se está reservando las explicaciones para su juicio, que tendrá lugar en septiembre de 2016. Los partidarios del exministro mantienen que no fue responsable de las estructuras financieras creadas por sus asesores."
5,story-title,Member of British Parliament
5,story-subtitle,Michael Mates
5,story-image-if-linked-person,
5,story-narrative,"En su declaración de patrimonio como diputado, Mates figura como presidente de la sociedad Haylandale desde abril de 2005 hasta al menos abril de 2010, cuando renunció a su escaño por la circunscripción de East Hampshire. Creada en Bahamas en 2003 y disuelta en 2013, esta sociedad se constituyó para invertir en promociones inmobiliarias en el archipiélago caribeño. Michael Mates se convirtió en accionista minoritario de Haylandale en enero de 2005. Además, Haylandale tuvo cuatro filiales desde agosto 2007 a diciembre de 2008 que proporcionaron arrendamiento y otros servicios relacionados con propiedades de lujo en las Bahamas."
5,story-narrative-summary,Las sociedades offshore para gestionar promociones inmobiliarias en el Caribe
5,story-biography,"Michael Mates es un político del Partido Conservador británico que fue diputado desde 1974 hasta mayo de 2010, cuando decidió no presentarse para ser reelegido. Fue ministro en el Gobierno Regional de Irlanda del Norte de 1992 a 1993, pero renunció tras un revés a su reputación por su apoyo al polémico empresario Asil Nadir, acusado de delitos financieros. Durante la investigación, Mates envió a Nadir un reloj con una inscripción: ""No dejes que los bichos te derrumben."" Nadir fue condenado en agosto de 2012 por robar casi 46 millones de dólares, generando titulares mientras Mates hacía campaña para ser elegido comisario de policía de Hampshire. Mates perdió esas elecciones."
5,story-category-code,2
5,story-priority,54
5,story-region-codes,4
5,story-country-1-code,GBR
5,story-country-1-name,Reino Unido
5,story-document-1-title,Shareholder of Haylandale Limited since 2005
5,story-document-2-title,Chairman - 2010 declaration of financial interests
5,story-document-1-url,https://www.documentcloud.org/documents/2780926-Mates-Michaeldoc1.html
5,story-document-2-url,https://www.documentcloud.org/documents/2777847-Mates-Michaeldoc2.html
5,data-person-1-name,Michael Mates
5,data-person-1-description-if-politician,Diputado del Parlamento Británico (1974-2010)
5,data-person-1-relationship,
5,data-person-1-image,M_Mates.png
5,data-person-1-viz-publish,fb706ef9
5,data-person-1-comment,"Mates said the company was established to create a leisure development in Barbuda, an island that is part of the East Caribbean state of Antigua and Barbuda. He said a friend asked him to become chairman and that his advice had been sought on issues including how to deal with the government of Antigua, which owned the land. He said he had not and would not receive any remuneration ""unless and until the development took place, nor were the shares of any value,"" as the company ""never had any real value."""
6,story-title,Hermana del anterior rey de España
6,story-subtitle,Pilar de Borbón
6,story-image-if-linked-person,Borbon_Story.png
6,story-narrative,"En agosto de 1974, Pilar de Borbón se convirtió en presidenta y administradora de la sociedad panameña Delantera Financiera SA. Los documentos de Mossack Fonseca revelaron que en la misma fecha su marido, Luis Gómez-Acebo, también asumió el papel de secretario-tesorero y administrador de la sociedad, originalmente constituida en mayo de 1969. Desde marzo de 1993, ninguno de ellos aparecía ni volvió a aparecer jamás como administrador. Desde ese año, el intermediario del beneficiario anónimo de la sociedad fue el bufete de abogados madrileño Gómez-Acebo & Pombo, fundado por Ignacio Gómez-Acebo, cuñado de Pilar de Borbón. Anteriormente el representante societario fue el londinense Timothy Lloyd. En 1993, Lloyd indicó que Pilar de Borbón era la dueña de Delantera Financiera SA. El hijo de Pilar de Borbón, Bruno Alejandro Gómez-Acebo Borbón, se convirtió en administrador y tesorero de la empresa desde julio de 2006 hasta su disolución en junio de 2014."
6,story-narrative-summary,La implicación familiar con la sociedad offshore data de los años 1970
6,story-biography,"Como hermana mayor del anterior rey de España, Juan Carlos I, Pilar de Borbón ha aprovechado su estatus como Infanta y Duquesa de Badajoz para recaudar fondos para causas sociales y financiar su afición de siempre por los caballos. Antigua amazona de caballos entrenados para cacerías de zorros, Pilar de Borbón dirigió la Federación Ecuestre Internacional y formó parte del Comité Olímpico Internacional, ayudando a bloquear los esfuerzos para eliminar la hípica de los Juegos Olímpicos de 2012. También ha gestionado inversiones empresariales de su familia, recaudado dinero para Nuevo Futuro (una organización benéfica para niños sin hogar) y presidido durante dos años la coalición Europa Nostra dedicada a la protección del patrimonio cultural de Europa."
6,story-category-code,1
6,story-priority,27
6,story-region-codes,4
6,story-country-1-code,ESP
6,story-country-1-name,España
6,story-document-1-title,Forwarding correspondence authorization
6,story-document-1-url,https://www.documentcloud.org/documents/2765543-Borbon-Pilardoc2.html
6,data-person-1-name,Pilar de Borbón
6,data-person-1-description-if-politician,
6,data-person-1-relationship,Hermana
6,data-person-1-image,P_De_Borbon.png
6,data-person-1-viz-publish,fb7f4be3
6,data-person-1-comment,Pilar de Borbón no ha contestado a las reiteradas peticiones de comentarios del ICIJ y de El Confidencial.
6,linked-person-name,Juan Carlos I of Spain
6,linked-person-description,Rey de España (1975-2014); Príncipe heredero de España (1969-1975)
6,linked-person-image,King_Juan_Carlos.png
6,linked-person-association,R
6,linked-person-association-text,Pilar de Borbón
7,story-title,Ex primer ministro de Georgia
7,story-subtitle,Bidzina Ivanishvili
7,story-image-if-linked-person,
7,story-narrative,"Bidzina Ivanishvili era propietario de Lynden Management, una sociedad radicada en las Islas Vírgenes Británicas. En 2011, la Agencia de Investigación Financiera del archipiélago solicitó a Mossack Fonseca información acerca de la propiedad y las actividades de la sociedad. La oficina de Singapur de Mossack Fonseca confirmó entonces que Ivanishvili era beneficiario de un fideicomiso constituido por Credit Suisse, y que la actividad de Lynden Management era la posesión de activos. Dos años más tarde, la sede de Mossack Fonseca en las Islas Vírgenes Británicas señaló a Ivanishvili como una persona políticamente expuesta y solicitó a su oficina en Singapur la documentación que acreditara la identidad de Ivanishvili y el origen de los fondos de Lynden Management. Singapur no pudo obtener dicha información y, posteriormente, preguntó si su cliente, Credit Suisse, podría en su lugar ""llevar a cabo una debida diligencia reducida"" sobre Lynden Management, ya que el banco era ""una compañía fideicomisaria regulada"" y poseía ""muchas sociedades con Mossack""."
7,story-narrative-summary,Las autoridades de las Islas Vírgenes Británicas solicitaron información de la sociedad offshore
7,story-biography,"Aunque se mantuvo como primer ministro apenas trece meses, el multimillonario Bidzina Ivanishvili dejó una marca indeleble en la historia de Georgia. Después de 20 años en Rusia, donde amasó una fortuna en las industrias metalúrgicas y bancarias, Ivanishvili regresó a Georgia en 2003 y llegó a ser conocido como un filántropo huraño y un coleccionista de obras de arte y animales exóticos. En 2011, transformó su creciente descontento con el gobierno en el activismo político, llevando finalmente una coalición llamada 'El sueño de Georgia' a obtener una sorprendente victoria en las elecciones parlamentarias de 2012 y convirtiéndose en primer ministro. Ivanishvili renunció voluntariamente después de que su partido ganara las elecciones presidenciales de 2013, pero continuó ejerciendo el poder entre bambalinas. En marzo de 2016, los abogados de Ivanishvili presentaron una querella ante la Fiscalía de Ginebra contra el Credit Suisse Group AG después de que Ivanishvili asegurara haber sido víctima de una fraude por parte de una antiguo empleado del Credit Suisse."
7,story-category-code,0
7,story-priority,2
7,story-region-codes,6
7,story-country-1-code,GEO
7,story-country-1-name,Georgia
7,story-document-1-title,Mossack Fonseca response to Financial Investigation Agency
7,story-document-1-url,https://www.documentcloud.org/documents/2771505-Ivanishvili-Bidzinadoc1.html
7,data-person-1-name,Bidzina Ivanishvili
7,data-person-1-description-if-politician,Primer ministro de Georgia (2012-2013)
7,data-person-1-relationship,
7,data-person-1-image,B_Ivanishvili.png
7,data-person-1-viz-publish,3d6fe362
7,data-person-1-comment,"Un bufete suizo de abogados que representa a Ivanishvili dijo que está ""dispuesto a ser transparente"" sobre su uso de socidades offshore y que los bancos como Credit Suisse proponen ""sistemáticamente"" constituir sociedades offshore a sus clientes incluso cuando podría no beneficiar a sus clientes."
8,story-title,Director de una empresa petrolera estatal
8,story-subtitle,Bruno Jean-Richard Itoua
8,story-image-if-linked-person,
8,story-narrative,"Bruno Jean-Richard Itoua tenía un poder notarial para representar dos sociedades offshore en 2004, mientras era asesor de energía del presidente de la República del Congo y director general de SNPC, la compañía petrolera estatal congoleña. Las sociedades Denvest Capital Strategies, radicada en las Islas Vírgenes Británicas, y Gräfin Associated SA, con sede en Panamá, habían emitido previamente acciones no registradas, que pertenecen al portador de los títulos físicos. Las dos sociedades quedaron inactivas en 2006 y 2007, respectivamente, según los registros de Mossack Fonseca."
8,story-narrative-summary,Tuvo sociedades offshore cuando era titular de energía y trabajaba para la petrolera estatal
8,story-biography,"Bruno Jean-Richard Itoua fraguó su carrera en la República del Congo mediante la estrecha relación de su familia con el presidente Denis Sassou-Nguesso, sirviendo primero como asesor de hidrocarburos del presidente, y llegando después al frente de la compañía nacional de petróleo (SNPC) en 1998. Itoua estuvo implicado en un desvío masivo de fondos de la compañía que salió a la luz en 2003. Dos años más tarde, una demanda de uno de los acreedores del Estado congoleño acusó a Itoua y SNPC de conspirar para ""desviar ingresos del petróleo ... a los bolsillos de poderosos funcionarios congoleños"". En 2007, después de que un tribunal federal de apelación de Estados Unidos dictaminara que los tribunales estadounidenses no tenían jurisdicción sobre la demanda contra la SNPC al tratarse de una agencia gubernamental, el acreedor no continuó con su demanda contra Itoua."
8,story-category-code,2
8,story-priority,58
8,story-region-codes,3
8,story-country-1-code,COG
8,story-country-1-name,Congo
8,story-document-1-title,Power of attorney for Denvest
8,story-document-2-title,Power of attorney for Grafin
8,story-document-3-title,Itoua's passport
8,story-document-1-url,https://www.documentcloud.org/documents/2765588-Itoua-Brunodoc1.html
8,story-document-2-url,https://www.documentcloud.org/documents/2771524-Itoua-Brunodoc2.html
8,story-document-3-url,https://www.documentcloud.org/documents/2777823-Itoua-Brunodoc3.html
8,data-person-1-name,Bruno Jean-Richard Itoua
8,data-person-1-description-if-politician,Ministro de Energía e Hidráulica (2005-2011); ministro de Investigación Científica e Innovación Técnica (2011-presente).
8,data-person-1-relationship,
8,data-person-1-image,B_Itoua.png
8,data-person-1-viz-publish,8ab6fd85
8,data-person-1-comment,Itoua ha declinado hacer declaraciones ante una petición del ICIJ y de Le Monde.
9,story-title,Esposa del comisario europeo de Energía
9,story-subtitle,Micaela Domecq Solís-Beaumont
9,story-image-if-linked-person,Domecq_Story.png
9,story-narrative,"Micaela Domecq Solís-Beaumont estaba apoderada para aprobar operaciones de Rinconada Investments Group SA, una sociedad panameña constituida en 2005 que estaba vigente mientras su marido, Miguel Arias Cañete, ocupó cargos públicos en España y en la Unión Europea. Ella figuraba como firmante autorizado junto a miembros de su familia aristocrática española, los Domecq, de los cuales seis hermanos estaban también vinculados con Rinconada Investments Group. El Deutsche Bank de Ginebra y la empresa suiza de servicios financieros Gestrust SA ayudaron a los Domecq a crear Rinconada Investments Group con el apoyo de Mossack Fonseca. Mossack Fonseca inactivó la sociedad en enero de 2010."
9,story-narrative-summary,La sociedad offshore permaneció activa mientras su marido ostentó cargos políticos
9,story-biography,"Casarse con el político de carrera Miguel Arias Cañete ha sido beneficioso para los negocios de Micaela Domecq Solís-Beaumont, cuya familia cría toros de lidia para las corridas en España. Su marido, ahora comisario de Acción por el Clima de la Unión Europea, trabajó para el Comité de Agricultura del Parlamento Europeo durante muchos años, antes de convertirse en ministro de Agricultura de España en 2000 y nuevamente en 2011. Él alentó la ampliación de las ayudas europeas a la agricultura para que incluyeran la cría del toro. Durante su tiempo en el Ministerio, las operaciones de su esposa, gestionadas por sus dos hijos, Pablo y Juan Pedro, relacionadas con la ganadería de renombre mundial Jandilla, en la que comparte propiedad con sus hermanos, recibieron más de un millón de dólares en subsidios agrícolas. Sus otros negocios agrícolas, forestales y vinícolas también recibieron ayudas de la UE."
9,story-category-code,3
9,story-priority,72
9,story-region-codes,4
9,story-country-1-code,ESP
9,story-country-1-name,España
9,story-country-2-code,BEL
9,story-country-2-name,Bélgica
9,story-document-1-title,Rinconada Investments opens bank accounts with Domecq as authorized signatory
9,story-document-1-url,https://www.documentcloud.org/documents/2778431-Domecq-Micaeladoc1.html
9,data-person-1-name,Micaela Domecq Solís-Beaumont
9,data-person-1-description-if-politician,
9,data-person-1-relationship,Esposa
9,data-person-1-image,M_Domecq_Solis-Beaumont.png
9,data-person-1-viz-publish,1bd58b77
9,data-person-1-comment,"El abogado de Domecq ha asegurado que ella ha declarado todos sus ingresos y activos a las autoridades fiscales españolas. Ha añadido, además, que Rinconada no está activa y Domecq no tiene poder notarial ni es ""un signatario autorizado por la sociedad"".Un portavoz del gabinete de Arias Cañete ha explicado que desde que está casado con Domecq (1978), tienen separación de bienes, ""de acuerdo con el Código Civil español"". Ha añadido que la declaración de Cañete es acorde al Código de Conducta de los miembros de Parlamento Europeo sobre conflictos de intereses y está también en línea con el Código de Conducta para los comisarios de la Comisión Europea. También ha aclarado que la compañía no ha tenido ningún tipo de actividad durante muchos antes de que tomara posesión como miembro del Parlamento Europeo."
9,linked-person-name,Miguel Arias Cañete
9,linked-person-description,"Comisario europeo de Acción Climática y Energía (2014-presente); ministro español de Agricultura, Alimentación y Medio Ambiente (2011-2014)."
9,linked-person-image,M_Arias_Canete.png
9,linked-person-association,A
9,linked-person-association-text,Micaela Domecq Solís-Beaumont
10,story-title,Ex jefe de inteligencia de Ruanda
10,story-subtitle,Emmanuel Ndahiro
10,story-image-if-linked-person,
10,story-narrative,"Emmanuel Ndahiro se convirtió en administrador de la sociedad Debden Investments, constituida en las Islas Vírgenes Británicas, en septiembre de 1998, el mismo año en que Ndahiro aparecía regularmente en la prensa internacional como portavoz del ejército ruandés. Según consta en los documentos, Debden era propietario de un jet privado. En el momento de su nombramiento, la dirección de Ndahiro era un edificio en una zona comercial en el oeste de Londres. Hatari Sekoko, un antiguo soldado del Frente Patriótico de Ruanda y ahora un importante ejecutivo, era el propietario de la sociedad, que quedó inactivada en 2010."
10,story-narrative-summary,Administrador de la sociedad offshore propiedad de un compañero de armas
10,story-biography,"El general de brigada Emmanuel Ndahiro es un hombre de confianza del presidente de Ruanda, Paul Kagame, que fue médico, asesor de seguridad y portavoz del presidente, además de portavoz militar cuando Kagame fue ministro de Defensa de 1994 a 2000. Ndahiro fue también responsable de los Servicios de Inteligencia y Seguridad Nacional de Ruanda de 2004 a 2011. En 2015, Kagame lo ascendió a general de brigada."
10,story-category-code,2
10,story-priority,60
10,story-region-codes,3
10,story-country-1-code,RWA
10,story-country-1-name,Ruanda
10,story-document-1-title,Ndahiro is appointed a director.
10,story-document-1-url,https://www.documentcloud.org/documents/2778397-Ndahiro-Emmanueldoc1.html
10,data-person-1-name,Emmanuel Ndahiro
10,data-person-1-description-if-politician,"General de brigada (2015-presente), jefe de la Agencia de Inteligencia Ruandesa (2004-2011)"
10,data-person-1-relationship,
10,data-person-1-image,E_Ndahiro.png
10,data-person-1-viz-publish,7bd6ba22
10,data-person-1-comment,Ndahiro y Sekoko no han contestado a las reiteradas peticiones de comentarios.
11,story-title,Diputada de la RD del Congo
11,story-subtitle,Jaynet Désirée Kabila Kyungu
11,story-image-if-linked-person,
11,story-narrative,"Keratsu Holding Limited se registró en Niue el 19 de junio de 2001, unos meses después de que el hermano de Kabila se convirtiera en presidente de la República Democrática del Congo. Jaynet Désirée Kabila Kyungu figuraba como coadministradora junto al empresario congoleño Kalume Nyembwe Feruzi. Kabila es una persona cercana a Feruzi, cuyo padre era un hombre de confianza del padre de Kabila, Laurent Desire Kabila, según la reputada revista Africa Confidential. Feruzi también preside la Fundación Laurent Desire Kabila. La compañía de la República Democrática del Congo Keratsu Holding Ltd ha sido propietarias de acciones en una de las mayores compañías de telefonía móvil del país."
11,story-narrative-summary,Una sociedad offshore tiene participaciones en una empresa de comunicación inalámbrica en RDC
11,story-biography,"Jaynet Désirée Kabila Kyungu es la hermana gemela de Joseph Kabila, el presidente de la República Democrática del Congo. Famosa por su discreción y meticulosidad, fue elegida diputada del Parlamento en noviembre de 2011, asumiendo el cargo en febrero de 2012. Kabila es la presidenta de la Fundación Laurent Desire Kabila, así llamada en honor a su padre, y propietaria de Digital Congo, un conglomerado de televisión, internet y radio. En 2015, Jeune Afrique informó que Kabila se había convertido en ""la persona más influyente en el entorno del presidente""."
11,story-category-code,2
11,story-priority,34
11,story-region-codes,3
11,story-country-1-code,COD
11,story-country-1-name,República Democrática del Congo
11,story-document-1-title,Request for company restoration aplication
11,story-document-2-title,Confirmation of Keratsu Holding incorporation
11,story-document-1-url,https://www.documentcloud.org/documents/2778169-Kyungu-Jaynetdoc1.html
11,story-document-2-url,https://www.documentcloud.org/documents/2782966-Kyungu-Jaynetdoc2.html
11,data-person-1-name,Jaynet Désirée Kabila Kyungu
