id,fieldname,text
3,story-biography,"Kojo Annan is the only son of former United Nations secretary general, Kofi Annan, who served from 1997 to 2006. The Swiss company Cotecna hired Kojo Annan in 1995 for work in Nigeria. By early 1998, he had quit to become a consultant to Cotecna. Months later, the United Nations awarded the firm a contract as part of Oil-for-Food humanitarian program in Iraq, prompting allegations of impropriety. An independent panel investigated the program, including Kojo Annan, and issued a report in 2005 that found no evidence that he tried to influence or to use family connections to benefit from the program. Kojo Annan and Cotecna have consistently denied allegations of wrongdoing."
3,story-category-code,3
3,story-priority,66
3,story-region-codes,3
3,story-country-1-code,GHA
3,story-country-1-name,Ghana
3,story-document-1-title,Sapphire Holding approves purchase of London property
3,story-document-1-url,https://www.documentcloud.org/documents/2782973-Annan-Kojodoc1re.html
3,data-person-1-name,Kojo Annan
3,data-person-1-description-if-politician,
3,data-person-1-relationship,Son
3,data-person-1-image,K_Annan.png
3,data-person-1-viz-publish,78077c17
3,data-person-1-comment,"A lawyer for Annan responded that his companies ""operate in accordance with the laws and regulations of the relevant jurisdictions and, insofar tax liabilities arise, they pay taxes in the jurisdictions in which taxes are due to be paid. In other words, any entity and account held by Mr. Annan has been opened solely for normal, legal purposes of managing family and business matters and has been fully disclosed in accordance with applicable laws."" He also noted that an investigation found no evidence that Annan tried to influence anyone in the UN to award contracts to any company with which he was associated."
3,linked-person-name,Kofi Annan
3,linked-person-description,Secretary-General of the United Nations (1997-2006)
3,linked-person-image,Kofi_Annan.png
3,linked-person-association,R
3,linked-person-association-text,Kojo Annan
4,story-title,Former government minister in France
4,story-subtitle,Jérôme Cahuzac
4,story-image-if-linked-person,
4,story-narrative,"Jérôme Cahuzac was the owner of a Seychelles company, Cerman Group Limited, incorporated in 2009 and connected to a bank account. Two other offshore companies served as Cerman Group’s director and shareholder. Documents appear to show that Cahuzac's ownership of the account was disclosed to Mossack Fonseca at the time French authorities were investigating allegations of tax fraud by Cahuzac in 2013. When Seychelles authorities questioned Mossack Fonseca about the account, the company asked for more information about Cerman Group from the firm that had originally asked to create it. That information revealed Cahuzac's involvement. Mossack Fonseca told Seychelles authorities in May 3, 2013, that they were discontinuing their business relationship with Cerman Group because of its connection to the French politician, who was a high risk “Politically Exposed Person”. Cerman Group Limited was inactivated in January 2015."
4,story-narrative-summary,Offshore company held bank account for minister accused of tax fraud
4,story-biography,"The lies told by Jérôme Cahuzac in 2013 triggered one of the most spectacular downfalls of a public official in the annals of French scandals. As a government minister waging a campaign against tax evasion, Cahuzac was forced to admit he lied to President François Hollande, former colleagues in Parliament and the French people when he repeatedly denied owning foreign bank accounts. He said he stashed over $750,000 in a Swiss bank account for 20 years, moving the money to Singapore in 2009. His ex-wife disclosed an account opened in Great Britain in 1997. Cahuzac, who made a fortune as a cosmetic surgeon, resigned his ministry post and awaits trial for tax fraud."
4,story-category-code,2
4,story-priority,42
4,story-region-codes,4
4,story-country-1-code,FRA
4,story-country-1-name,France
4,story-document-1-title,Letter to Financial Intelligence Group
4,story-document-2-title,Cahuzac's ID
4,story-document-1-url,https://www.documentcloud.org/documents/2777888-Cahuzac-Jeromedoc1.html
4,story-document-2-url,https://www.documentcloud.org/documents/2777889-Cahuzac-Jeromedoc2.html
4,data-person-1-name,Jérôme Cahuzac
4,data-person-1-description-if-politician,"Budget minister at the Ministry of the Economy, Finance and External Trade (2012-2013); Deputy, National Assembly of France (1997-2002, 2007-2012)"
4,data-person-1-relationship,
4,data-person-1-image,J_Cahuzac.png
4,data-person-1-viz-publish,77c55dda
4,data-person-1-comment,"Cahuzac's lawyer told ICIJ partner Le Monde that his client is reserving his explanation for his trial, which is scheduled for September 2016. The former minister's supporters have maintained that he was not responsible for financial structures created by his financial advisers."
5,story-title,Member of British Parliament
5,story-subtitle,Michael Mates
5,story-image-if-linked-person,
5,story-narrative,"Mates' parliamentary financial disclosures listed him as chairman of Haylandale Limited from April 2005 to at least April 2010, when he stepped down from his parliamentary seat for the constituency of East Hampshire. The company, created in the Bahamas in 2003 and dissolved in 2013, was established to invest in property development in the Caribbean archipelago. Michael Mates became minority shareholder of Haylandale Limited in January 2005. Additionally, Haylandale owned four subsidiary firms from August 2007 to December 2008 that provided leasing and other services connected to luxury properties in the Bahamas."
5,story-narrative-summary,Offshore companies used for real estate development in the Caribbean
5,story-biography,"Michael Mates is a Conservative Party politician who served in Parliament from 1974 until May 2010, when he chose not to run for re-election. He was a minister at the Northern Ireland Office from 1992-1993 but resigned after his reputation suffered from his support for failed businessman Asil Nadir, who was accused of financial wrong-doing. During the investigation, Mates sent Nadir a watch inscribed, “Don’t let the buggers get you down.” Nadir was convicted in August 2012 of stealing nearly $46 million, generating headlines just as Mates was campaigning for police commissioner in Hampshire. Mates lost the election."
5,story-category-code,2
5,story-priority,54
5,story-region-codes,4
5,story-country-1-code,GBR
5,story-country-1-name,United Kingdom
5,story-document-1-title,Shareholder of Haylandale Limited since 2005
5,story-document-2-title,Chairman - 2010 declaration of financial interests
5,story-document-1-url,https://www.documentcloud.org/documents/2780926-Mates-Michaeldoc1.html
5,story-document-2-url,https://www.documentcloud.org/documents/2777847-Mates-Michaeldoc2.html
5,data-person-1-name,Michael Mates
5,data-person-1-description-if-politician,"Member, British Parliament (1974-2010)"
5,data-person-1-relationship,
5,data-person-1-image,M_Mates.png
5,data-person-1-viz-publish,fb706ef9
5,data-person-1-comment,"Mates said the company was established to create a leisure development in Barbuda, an island that is part of the East Caribbean state of Antigua and Barbuda. He said a friend asked him to become chairman and that his advice had been sought on issues including how to deal with the government of Antigua, which owned the land. He said he had not and would not receive any remuneration ""unless and until the development took place, nor were the shares of any value,"" as the company ""never had any real value."""
6,story-title,Former king of Spain's sister
6,story-subtitle,Pilar de Borbón
6,story-image-if-linked-person,Borbon_Story.png
6,story-narrative,"In August 1974, Pilar de Borbón became president and director of the Panama-registered company Delantera Financiera SA. Mossack Fonseca files revealed that on the same date her husband, Luis Gómez-Acebo, also assumed the role of secretary-treasurer and director of the company. The firm originally had been registered in Panama in May 1969. As of March 1993, neither of them appeared, nor did they ever again, as directors. Since that year, the intermediary representing the undisclosed owner of the company was Madrid-based Gómez-Acebo & Pombo Abogados, a law firm founded by Pilar de Borbón's brother-in-law Ignacio Gómez-Acebo. Before that, London-based Timothy Lloyd had represented the company. In 1993, Lloyd indicated that Pilar de Borbón was the owner of Delantera Financiera SA. Pilar de Borbón's son Bruno Alejandro Gómez-Acebo Borbón became director and treasurer of the company from July 2006 until its dissolution in June 2014."
6,story-narrative-summary,Family's involvement with the offshore company dates to the 1970s
6,story-biography,"As older sister of former Spanish King Juan Carlos, Pilar de Borbón has parlayed her royal status as Infanta of Spain and Duchess of Badajoz to raise money for charity and pursue her lifelong interest in horses. A former competitive rider of horses trained for fox hunts, she headed the International Equestrian Foundation and served on the International Olympic Committee, helping to block efforts to drop equestrian sports from the 2012 Olympics. She also has managed her family’s business investments; raised money for Nuevo Futuro, a charity for homeless children; and spent two years as president of Europa Nostra, a coalition devoted to protecting Europe’s cultural heritage."
6,story-category-code,1
6,story-priority,27
6,story-region-codes,4
6,story-country-1-code,ESP
6,story-country-1-name,Spain
6,story-document-1-title,Forwarding correspondence authorization
6,story-document-1-url,https://www.documentcloud.org/documents/2765543-Borbon-Pilardoc2.html
6,data-person-1-name,Pilar de Borbón
6,data-person-1-description-if-politician,
6,data-person-1-relationship,Sister
6,data-person-1-image,P_De_Borbon.png
6,data-person-1-viz-publish,fb7f4be3
6,data-person-1-comment,De Borbón did not respond to ICIJ's repeated requests for comment.
6,linked-person-name,Juan Carlos I of Spain
6,linked-person-description,King of Spain (1975-2014); Crown Prince of Spain (1969-1975)
6,linked-person-image,King_Juan_Carlos.png
6,linked-person-association,R
6,linked-person-association-text,Pilar de Borbón
7,story-title,Former prime minister of Georgia
7,story-subtitle,Bidzina Ivanishvili
7,story-image-if-linked-person,
7,story-narrative,"Bidzina Ivanishvili was owner of Lynden Management Ltd., a company based in the British Virgin Islands. In 2011, the BVI Financial Investigation Agency asked Mossack Fonseca for information about the company's ownership and activities. Mossack Fonseca's Singapore office confirmed then that Ivanishvili was a beneficiary  of a trust set up by Credit Suisse, and Lynden Management's activity was to hold assets. Two years later, Mossack Fonseca BVI identified Ivanishvili as a Politically Exposed Person and asked its Singapore office for documents proving Ivanishvili's identity and the source of funds for Lynden Management. Singapore was unable to obtain them and later asked if their client, Credit Suisse, could instead ""carry out reduced due diligence"" on Lynden Management as the bank was ""a regulated trust company"" and had ""many companies with Mossack."""
7,story-narrative-summary,British Virgin Island authorities wanted information on the offshore company
7,story-biography,"Although he served barely 13 months as prime minister, billionaire Bidzina Ivanishvili left an indelible mark on Georgia history. After 20 years in Russia, where he made a fortune in the metals and banking industries, Ivanishvili returned to Georgia in 2003 and became known as a reclusive philanthropist and collector of fine art and exotic animals. In 2011, he turned his growing displeasure with the government into political activism. He ultimately led a coalition called the Georgian Dream to a stunning victory in the 2012 parliamentary election and took the job of prime minister. Ivanishvili resigned voluntarily after his party won the 2013 presidential election but continued to wield power behind the scenes. In March 2016, lawyers acting on behalf of Ivanishvili filed a complaint with Geneva prosecutors against Credit Suisse Group AG after Ivanishvili alleged he was victim of fraud by a former employee of Credit Suisse."
7,story-category-code,0
7,story-priority,2
7,story-region-codes,6
7,story-country-1-code,GEO
7,story-country-1-name,Georgia
7,story-document-1-title,Mossack Fonseca response to Financial Investigation Agency
7,story-document-1-url,https://www.documentcloud.org/documents/2771505-Ivanishvili-Bidzinadoc1.html
7,data-person-1-name,Bidzina Ivanishvili
7,data-person-1-description-if-politician,Prime minister of Georgia (2012-2013)
7,data-person-1-relationship,
7,data-person-1-image,B_Ivanishvili.png
7,data-person-1-viz-publish,3d6fe362
7,data-person-1-comment,"A Swiss law firm representing Ivanishvili said that he is ""willing to be transparent"" about his use of offshore companies and that banks like Credit Suisse ""systematically"" propose offshore companies to their clients though it may not serve the client's interest."
8,story-title,Head of national oil company
8,story-subtitle,Bruno Jean-Richard Itoua
8,story-image-if-linked-person,
8,story-narrative,"Bruno Jean-Richard Itoua had power of attorney to represent two offshore companies in 2004, while he was energy adviser to the President of the Republic of Congo and CEO of SNPC, the Congolese national oil company. The companies, Denvest Capital Strategies Inc., based in the British Virgin Islands, and Grafin Associated SA, based in Panama, had previously issued unregistered shares which belong to the person who physically holds them. The companies became inactive in 2006 and 2007 respectively, according to Mossack Fonseca's records."
8,story-narrative-summary,Held offshore companies when in charge of energy and the national oil company
8,story-biography,"Bruno Jean-Richard Itoua rose to power in the Republic of Congo through his family’s close association with President Denis Sassou-Nguesso, first serving as the president’s hydrocarbons adviser, then becoming head of the national oil company (SNPC) in 1998. Itoua was implicated in a massive diversion of company funds that came to light in 2003. A lawsuit two years later by one of Congo’s creditors accused Itoua and the SNPC of conspiring to ""divert oil revenues ... into the pockets of powerful Congolese public officials.”  After a U.S. federal appeals court ruled in 2007 that American courts did not have jurisdiction over the suit against the SNPC because it was a government agency, the creditor did not pursue its case against Itoua."
8,story-category-code,2
8,story-priority,58
8,story-region-codes,3
8,story-country-1-code,COG
8,story-country-1-name,Congo
8,story-document-1-title,Power of attorney for Denvest
8,story-document-2-title,Power of attorney for Grafin
8,story-document-3-title,Itoua's passport
8,story-document-1-url,https://www.documentcloud.org/documents/2765588-Itoua-Brunodoc1.html
8,story-document-2-url,https://www.documentcloud.org/documents/2771524-Itoua-Brunodoc2.html
8,story-document-3-url,https://www.documentcloud.org/documents/2777823-Itoua-Brunodoc3.html
8,data-person-1-name,Bruno Jean-Richard Itoua
8,data-person-1-description-if-politician,Minister of Energy and Hydraulics (2005-2011); Minister of Scientific Research and Technical Innovation (2011-present)
8,data-person-1-relationship,
8,data-person-1-image,B_Itoua.png
8,data-person-1-viz-publish,8ab6fd85
8,data-person-1-comment,Itoua declined to respond to a request for comment from ICIJ and Le Monde.
9,story-title,Wife of Spain's agriculture minister
9,story-subtitle,Micaela Domecq Solís-Beaumont
9,story-image-if-linked-person,Domecq_Story.png
9,story-narrative,"Micaela Domecq Solís-Beaumont was empowered to approve transactions of Rinconada Investments Group SA, a Panama company registered in 2005 which was in existence while her husband Miguel Arias Cañete held public positions in Spain and the European Union. She was listed as authorized signatory together with members of her Spanish aristocratic Domecq family. Six siblings were also connected to Rinconada Investments Group.  Deutsche Bank Geneva and Swiss-based financial services company Gestrust SA helped the Domecqs to create Rinconada Investments Group with the support of Mossack Fonseca. The company was listed by Mossack Fonseca as inactive in January 2010."
9,story-narrative-summary,Offshore firm was active when her husband held political posts
9,story-biography,"For Micaela Domecq Solís-Beaumont, whose family breeds bulls for epic life-and-death battles against Spanish matadors, marrying career politician Miguel Arias Cañete has been good for business. Her husband, now the European Union’s climate action commissioner, served on the European Parliament’s agriculture committee for many years before becoming Spain’s agriculture minister in 2000 and again in 2011. He urged expansion of EU agriculture subsidies to cover bull breeding. During his time in the ministry, his wife’s world-renowned Jandilla bull operations, managed by their two sons, Pablo and Juan Pedro, and co-owned by her siblings, received well over $1 million in farm subsidies. Her other farm, forestry and winery businesses also received EU subsidies."
9,story-category-code,3
9,story-priority,72
9,story-region-codes,4
9,story-country-1-code,ESP
9,story-country-1-name,Spain
9,story-country-2-code,BEL
9,story-country-2-name,Belgium
9,story-document-1-title,Rinconada Investments opens bank accounts with Domecq as authorized signatory
9,story-document-1-url,https://www.documentcloud.org/documents/2778431-Domecq-Micaeladoc1.html
9,data-person-1-name,Micaela Domecq Solís-Beaumont
9,data-person-1-description-if-politician,
9,data-person-1-relationship,Wife
9,data-person-1-image,M_Domecq_Solis-Beaumont.png
9,data-person-1-viz-publish,1bd58b77
9,data-person-1-comment,"A lawyer for Domecq said that she had declared all of her income and assets to Spanish tax authorities. The lawyer said Rinconada is not active and that Domecq has no power or attorney and is not ""an authorized signatory for the company.""<br/><br/>A member of cabinet of Arias Cañete replied to the request for comment, saying that since his 1978 marriage to Domecq Beaumont that each spouses assets at the time of the marriage and after that ""belong and are administered separately, according to Spain's Civil Code."" He said that Arias Cañete's declarations were in full compliance with the Code of Conduct for members of the European Parliament in the area of economic interests and conflicts of interest and also in compliance with the Code of Conduct for commissioners in the European Commission. He also said that the company had no activity for several years before he took office as a member of the European Parliament."
9,linked-person-name,Miguel Arias Cañete
9,linked-person-description,"European Commissioner for Climate Action and Energy (2014-present); Spain's Minister for Agriculture, Food and Environment (2011-2014)"
9,linked-person-image,M_Arias_Canete.png
9,linked-person-association,A
9,linked-person-association-text,Micaela Domecq Solís-Beaumont
10,story-title,Former Rwanda intelligence chief
10,story-subtitle,Emmanuel Ndahiro
10,story-image-if-linked-person,
10,story-narrative,"Emmanuel Ndahiro became a director of British Virgin Islands company Debden Investments Limited in September 1998, the same year in which Ndahiro regularly appeared in international news as a spokesman of the Rwandan army. Debden reportedly owned a jet aircraft. At the time of his appointment, Ndahiro's listed address was a building in a commercial section of a West London neighborhood. Hatari Sekoko, a former soldier with the Rwandan Patriotic Front and now a major business executive, was the company’s owner. The company was deactivated in 2010."
10,story-narrative-summary,Director in offshore company owned by an army colleague
10,story-biography,"Brig. Gen. Emmanuel Ndahiro is a confidant of Rwandan President Paul Kagame, having served as the president’s physician, security adviser and spokesman.He also served as military spokesman when Kagame was minister of defense from 1994-2000. Ndahiro led Rwanda’s National Intelligence and Security Services from 2004-2011. In 2015, Kagame promoted him to brigadier general."
10,story-category-code,2
10,story-priority,60
10,story-region-codes,3
10,story-country-1-code,RWA
10,story-country-1-name,Rwanda
10,story-document-1-title,Ndahiro is appointed a director.
10,story-document-1-url,https://www.documentcloud.org/documents/2778397-Ndahiro-Emmanueldoc1.html
10,data-person-1-name,Emmanuel Ndahiro
10,data-person-1-description-if-politician,Brigadier General (2015-present); Chief of the intelligence agency in Rwanda (2004-2011)
10,data-person-1-relationship,
10,data-person-1-image,E_Ndahiro.png
10,data-person-1-viz-publish,7bd6ba22
10,data-person-1-comment,Ndahiro<br/><br/>and Sekoko<br/><br/>did not respond to repeated requests for comment.
11,story-title,"Member, DRC parliament"
11,story-subtitle,Jaynet Désirée Kabila Kyungu
11,story-image-if-linked-person,
11,story-narrative,"Keratsu Holding Limited was incorporated in Niue on June 19, 2001, a few months after Kabila’s brother became president of the Democratic Republic of the Congo. Jaynet Désirée Kabila Kyungu appeared as co-director with Congolese businessman Kalume Nyembwe Feruzi. Kabila is reportedly close to Feruzi, whose father was a confidant of Kabila’s father Laurent Desire Kabila, according to respected magazine Africa Confidential. Feruzi has also worked for the Laurent Desire Kabila Foundationof which she is president. The DRC company Keratsu Holding Ltd has owned stakes in one of the DRC’s major mobile phone operators."
11,story-narrative-summary,Offshore company has holding in Congo's wireless communications business
11,story-biography,"Jaynet Désirée Kabila Kyungu is the twin sister of Joseph Kabila, the president of the Democratic Republic of the Congo. Famed for secrecy and meticulousness, she was elected to parliament in November 2011 and took office in February 2012. Kabila is the president of the Laurent Desire Kabila Foundation, named after her father, and owner of Digital Congo, a television, Internet and radio conglomerate. In 2015, Jeune Afrique reported that Kabila had become “the most influential person in the president’s entourage.”"
11,story-category-code,2
11,story-priority,34
11,story-region-codes,3
11,story-country-1-code,COD
11,story-country-1-name,"Congo, The Democratic Republic of the"
11,story-document-1-title,Request for company restoration aplication
11,story-document-2-title,Confirmation of Keratsu Holding incorporation
11,story-document-1-url,https://www.documentcloud.org/documents/2778169-Kyungu-Jaynetdoc1.html
11,story-document-2-url,https://www.documentcloud.org/documents/2782966-Kyungu-Jaynetdoc2.html
11,data-person-1-name,Jaynet Désirée Kabila Kyungu
11,data-person-1-description-if-politician,"Member of Parliament, Democratic Republic of the Congo (2012-present)"
11,data-person-1-relationship,
11,data-person-1-image,J_Kyungu.png
11,data-person-1-viz-publish,c1a12c57
11,data-person-1-comment,Kgyungu Kabila did not respond to repeated requests for comment.
12,story-title,Former head of Peruvian intelligence
12,story-subtitle,César Almeyda
12,story-image-if-linked-person,
12,story-narrative,"In 2004 employees of Mossack Fonseca realized via a newspaper article that César Almeyda was a public official working for Peruvian President Alejandro Toledo. The story linked Almeyda to a corruption case and a company registered by Mossack Fonsecca. As a consequence, Mossack Fonseca resigned from representing the firm. According to Mossack Fonseca internal communications, Trei Investments Corp.was incorporated in Panama in 1999, but never paid its fees nor had any activity . The former head of Peru's intelligence agency was director and secretary of the firm from just after its creation, which dated back to when he worked as a lawyer. He appeared as the main contact for the business. In 2000 the company was sold, but Almeyda remained as a director. Though Mossack Fonseca resigned as the company's agent, the company showed up as active in the Public Registry of Panama in December 2015 with César Almeyda as one of its directors."
12,story-narrative-summary,Links to corruption case led Mossack Fonseca to resign as the offshore company's agent
12,story-biography,"César Almeyda is a former lawyer and adviser to Peruvian President Alejandro Toledo. He served as his head of intelligence for three months in 2003. Later he was embroiled in scandals, including one resulting from an audiotape in which he was said to be discussing bribing judges with a fugitive Army general who was wanted on charges of corruption. He later served nearly 34 months in prison in that case. He was released in 2006, then sentenced to another four years in 2007 on related charges, at least part of which he served under house arrest. Questions arose in 2010 about whether Almeyda had bank accounts in overseas tax havens, prompting him to issue a firm denial and assert that investigators in 2004 found no such overseas accounts."
12,story-category-code,2
12,story-priority,37
12,story-region-codes,2
12,story-country-1-code,PER
12,story-country-1-name,Peru
12,story-document-1-title,Almeyda firm was Mossack Fonseca's contact for Trei Investments Corp
12,story-document-2-title,"Almeyda, director and secretary of Trei Investments Corp."
12,story-document-1-url,https://www.documentcloud.org/documents/2778181-Almeyda-Cesardoc1.html
12,story-document-2-url,https://www.documentcloud.org/documents/2778173-Almeyda-Cesardoc2.html
12,data-person-1-name,César Almeyda
12,data-person-1-description-if-politician,"Head of Peru’s National Intelligence Council (Consejo Nacional de Inteligencia, the nation’s intelligence agency) (2003); President, National Institute for the Defense of Competition and Protection of Intellectual Property (Indecopi) (2002-2003)"
12,data-person-1-relationship,
12,data-person-1-image,C_Almeyda.png
12,data-person-1-viz-publish,ff9bbc4d
12,data-person-1-comment,"Despite repeated attempts, ICIJ was unable to locate either Almeyda or an email or other address or phone number for him."
13,story-title,Son of Ghana's former president
13,story-subtitle,John Addo Kufuor
13,story-image-if-linked-person,Kufuor_Story.png
13,story-narrative,"In early 2001, shortly after the start of his father’s first presidential term, Kufuor appointed Mossack Fonseca to manage The Excel 2000 Trust. Later that year, it controlled a bank account in Panama worth $75,000. His mother - Theresa Kufuor, then-Ghana’s first lady - was also a beneficiary. In November 2010, an employee in Mossack Fonseca's compliance office in the British Virgin Islands suggested to colleagues that “due to the apparent prevalence of corruption surrounding Mr. Kufour we would not recommend us taking him on as a client or continuing business with him.” Mossack Fonseca, however, continued to do business with Kufuor. In 2012, Kufuor asked Mossack Fonseca to close the trust. Files also connected Kufuor with BVI companies Fordiant Ltd and Stamford International Investments Group Limited. Both were registered when Kufuor’s father was president of Ghana and became inactive in 2004 and 2007."
13,story-narrative-summary,"His offshore company controlled a $75,000 bank account for Kufour and his mother"
13,story-biography,"John Addo Kufuor is the eldest son of Ghana’s former president, John Agyekum Kufuor, who led the country from 2001 to 2009. A trained accountant, the younger Kufuor has worked in the hotel industry. Throughout 2005, local media in Ghana reported allegations that he gained lucrative government contracts and private sector business deals through paternal connections. An official commission later found no evidence of wrongdoing."
13,story-category-code,1
13,story-priority,23
13,story-region-codes,3
13,story-country-1-code,GHA
13,story-country-1-name,Ghana
13,story-document-1-title,The Excel 2000 Trust – bank account
13,story-document-2-title,Deed of Termination
13,story-document-1-url,https://www.documentcloud.org/documents/2778185-Kuffuor-Johndoc1.html
13,story-document-2-url,https://www.documentcloud.org/documents/2782965-Kuffuor-Johndoc2.html
13,data-person-1-name,John Addo Kufuor
13,data-person-1-description-if-politician,
13,data-person-1-relationship,Son
13,data-person-1-image,S_Man.png
13,data-person-1-viz-publish,25dc6764
13,data-person-1-comment,Kufuor did not respond to repeated requests for comment.
13,linked-person-name,John Agyekum Kufuor
